STRUCTURE_NUMBER_008,LOCATION_009,MAT_GROUP,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,F_deck,F_super,F_sub,D_decay_index,p_advdet,Risk_advdet,"coordinates (lat, lon)",Risk_Level,Street_View_URL,Risk_Explanation
1.8057E+14,'1.0 MI E OF ST AUGUSTINE',Concrete – prestressed,6.0,8.0,7.0,0.15,0.03,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.686431, -96.640125",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.686431,-96.640125",
1.8057E+14,'SH 161 @ IH 20',Concrete – prestressed,6.0,8.0,7.0,0.15,0.03,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.675494, -97.023689",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.675494,-97.023689",
1.8057E+14,'2.5 MI E OF US 67',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.643239, -96.840200",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.643239,-96.840200",
1.8057E+14,'0.55 MI E OF CARRIER PKWY',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.674561, -96.998311",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.674561,-96.998311",
1.8057E+14,'0.9 MI E OF BELT LINE RD',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.670492, -96.970817",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.670492,-96.970817",
1.8057E+14,'3.85 MI E OF SPUR 408',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.656625, -96.884444",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.656625,-96.884444",
1.8057E+14,'2.5 MI E OF US 67',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.642394, -96.839939",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.642394,-96.839939",
1.8057E+14,'0.9 MI W OF IH 35E',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.908542, -96.912947",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.908542,-96.912947",
1.8057E+14,'0.5 MI W OF IH 35E',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.908619, -96.906964",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.908619,-96.906964",
1.8057E+14,'2.3 MI W OF IH 35E',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.909603, -96.935875",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.909603,-96.935875",
1.8057E+14,'4.6 MI W OF IH 35E',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.918547, -96.975278",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.918547,-96.975278",
1.8057E+14,'AT INT IH 635 AND PGBT',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.910461, -96.946544",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.910461,-96.946544",
1.8057E+14,'2.7 MI W OF IH 35E',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.911883, -96.943250",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.911883,-96.943250",
1.8057E+14,'4.60 MI SW OF SH 114',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.845147, -97.017381",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.845147,-97.017381",
1.8057E+14,'2.90 MI SW OF SH 114',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.865906, -97.003411",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.865906,-97.003411",
1.8057E+14,'2.90 MI SW OF SH 114',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.865908, -97.002011",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.865908,-97.002011",
1.8057E+14,'3.75 MI SW OF SH 114',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.857222, -97.012492",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.857222,-97.012492",
1.8057E+14,'2.60 MI N  OF IH 20',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.713958, -97.025092",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.713958,-97.025092",
1.8057E+14,'0.75 MI N  OF IH 30',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.773947, -97.027906",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.773947,-97.027906",
1.8057E+14,'2.24 MI N  OF IH 30',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.791325, -97.018986",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.791325,-97.018986",
1.8057E+14,'SH 161 & SH 183 INTERCHG',Concrete – prestressed,6.0,8.0,7.0,0.15,0.03,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.835897, -97.016003",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.835897,-97.016003",
1.8057E+14,'1.40 MI SOUTH OF SH 183',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.823953, -97.017636",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.823953,-97.017636",
1.8057E+14,'1.40 MI SOUTH OF SH 183',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.815883, -97.018078",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.815883,-97.018078",
1.8057E+14,'1.20 MI South of SH 183',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.821714, -97.018067",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.821714,-97.018067",
1.8057E+14,'2.30 MI S  OF IH 30',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.728272, -97.019919",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.728272,-97.019919",
1.8057E+14,'0.55 MI S  OF IH 30',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.750600, -97.028486",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.750600,-97.028486",
1.8057E+14,'0.55 MI S  OF IH 30',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.750658, -97.028011",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.750658,-97.028011",
1.8057E+14,'1.00 MI N OF IH 20',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.691800, -97.024250",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.691800,-97.024250",
1.8057E+14,'2.75 MI N OF IH 20',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.714578, -97.024369",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.714578,-97.024369",
1.8057E+14,'0.65 MI SW OF SH 114',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.889761, -96.981383",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.889761,-96.981383",
1.8057E+14,'0.25 MI NE OF SH 114',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.897950, -96.968464",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.897950,-96.968464",
1.8057E+14,'0.37 MI N  OF IH 30',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.764817, -97.028656",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.764817,-97.028656",
1.8057E+14,'0.7 Mi N of IH 635',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.919472, -96.934286",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.919472,-96.934286",
1.8057E+14,'0.6 Mi N of IH 635',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.917672, -96.933683",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.917672,-96.933683",
1.8057E+14,'3.3 Mi N of IH 635',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.956072, -96.926158",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.956072,-96.926158",
1.8057E+14,'1.0 Mi S of IH 35E',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.968642, -96.932903",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.968642,-96.932903",
1.8057E+14,'0.8 Mi S of IH 35E',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.971767, -96.931986",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.971767,-96.931986",
1.8057E+14,'0.8 Mi S of IH 35E',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.971200, -96.932044",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.971200,-96.932044",
1.8057E+14,'0.8 Mi S of IH 35E',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.971572, -96.932403",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.971572,-96.932403",
1.8057E+14,'0.8 Mi S of IH 35E',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.971753, -96.932994",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.971753,-96.932994",
1.8057E+14,'1.2 Mi E of IH 35E',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.983028, -96.909611",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.983028,-96.909611",
1.8057E+14,'0.4 Mi E of Josey Ln',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.985433, -96.883950",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.985433,-96.883950",
1.8057E+14,'1.3 Mi E of Josey Ln',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.986556, -96.868811",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.986556,-96.868811",
1.8057E+14,'1.3 Mi E of Josey Rd',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.986439, -96.869161",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.986439,-96.869161",
1.8057E+14,'0.1 Mi NW of SH 78',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.955625, -96.628514",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.955625,-96.628514",
1.8057E+14,'0.5 Mi E of SH 78',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.947231, -96.614169",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.947231,-96.614169",
1.8057E+14,'0.8 MI E OF SH 78',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.947131, -96.609133",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.947131,-96.609133",
1.8057E+14,'2.9 Mi E of SH 78',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.950589, -96.570692",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.950589,-96.570692",
1.8057E+14,'2.9 Mi E of SH 78',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.950875, -96.570656",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.950875,-96.570656",
1.8057E+14,'5.0 Mi SE of SH 78',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.925528, -96.553133",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.925528,-96.553133",
1.8057E+14,'5.0 Mi SE of SH 78',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.925450, -96.552858",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.925450,-96.552858",
1.8057E+14,'0.6Mi SE of W Campbell Rd',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.970381, -96.648347",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.970381,-96.648347",
1.8057E+14,'0.6Mi SE of W Campbell Rd',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.970592, -96.648692",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.970592,-96.648692",
1.8057E+14,'1.4 MI N OF IH 20',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.691061, -96.939086",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.691061,-96.939086",
1.8057E+14,'2.25 Mi SW of IH 35E',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.986394, -96.993486",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.986394,-96.993486",
1.8057E+14,'2.25 Mi SW of IH 35E',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.986564, -96.993278",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.986564,-96.993278",
1805709B2610053,'2.0 MI N OF LBJ FWY',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.954075, -96.822242",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.954075,-96.822242",
1805709B8240011,'2.8 MI W OF IH 635',Concrete – prestressed,6.0,8.0,7.0,0.15,0.03,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.748708, -96.661850",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.748708,-96.661850",
1805709C0280002,'0.1 MI E OF ROCHELLE BLVD',Concrete – prestressed,6.0,8.0,7.0,0.15,0.03,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.866842, -96.926886",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.866842,-96.926886",
1805709C0520025,'0.55 MI E OF IH 35E',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.662361, -96.814211",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.662361,-96.814211",
1805709D0470001,'1.5 MI N OF BELT LINE',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.975375, -96.823425",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.975375,-96.823425",
1805709D0470004,'0.5 MI N OF LBJ FRWY',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.932958, -96.821972",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.932958,-96.821972",
1805709D0470014,'0.48 MI N OF ALPHA RD',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.939575, -96.822036",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.939575,-96.822036",
1805709D0470019,'0.5 MI N OF LBJ FWY',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.932933, -96.822114",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.932933,-96.822114",
1805709E1000002,'0.02 MI N OF SKILLMAN AVE',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.863472, -96.749353",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.863472,-96.749353",
1805709G6450008,'0.2 MI S OF WALNUT HILL',Concrete – prestressed,6.0,8.0,7.0,0.15,0.03,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.880528, -96.759889",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.880528,-96.759889",
1805709J6360002,'0.40 MI W OF IH 35E',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.892964, -96.905269",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.892964,-96.905269",
1805709K4300001,'0.2 MI N OF SINGLETON BLV',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.782008, -96.865750",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.782008,-96.865750",
1805709K6220001,'0.1 MI SW OF WOODY RD',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.665228, -96.604758",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.665228,-96.604758",
1805709L5950002,'0.2 MI N OF SP 310',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.717431, -96.751658",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.717431,-96.751658",
1805709M1120001,'0.1 MI E OF PLANO RD',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.881989, -96.699006",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.881989,-96.699006",
1805709M1900006,'0.8 MI N OF SH 180',Concrete – prestressed,6.0,8.0,7.0,0.15,0.03,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.761728, -96.815219",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.761728,-96.815219",
1805709M2560001,'0.25 MI N MOCKINGBIRD LN',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.839714, -96.769367",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.839714,-96.769367",
1805709M8380010,'0.2 MILES WEST OF SP 408',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.720644, -96.923175",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.720644,-96.923175",
1805709O0210001,'0.01 MI S OF PLYMOUTH RD',Concrete – prestressed,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.756108, -96.854636",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.756108,-96.854636",
1805709P7020001,'0.8 MI N OF IH 20',Concrete – prestressed,6.0,8.0,7.0,0.15,0.03,0.07,7.000000000000001,0.1493067131385649,0.1493067131385649,"32.689233, -96.665903",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.689233,-96.665903",
